time,painel_fotovoltaico_tensao,painel_fotovoltaico_corrente,painel_fotovoltaico_potencia,painel_fotovoltaico_temperatura,painel_fotovoltaico_radiacao,painel_fotovoltaico_inclinacao,eletrolisador_tensao,eletrolisador_corrente,eletrolisador_densidade_corrente,eletrolisador_temperatura,eletrolisador_caudal_H2,eletrolisador_caudal_H2O,eletrolisador_pressao,eletrolisador_potencia,tanque_pressao,tanque_volume,tanque_temperatura,celula_combustivel_tensao,celula_combustivel_corrente,celula_combustivel_temperatura,celula_combustivel_caudal_H2,celula_combustivel_caudal_H2O,celula_combustivel_pressao,celula_combustivel_potencia,bateria_tensao,bateria_corrente,bateria_temperatura,bateria_soc,rede_tensao,rede_corrente
145.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.80982694003609,9.88098269400361,69.16687885802529,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
146.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.80318562610312,9.880318562610311,69.16222993827219,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
147.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.79654431217014,9.879654431217013,69.15758101851911,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
148.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.78990299823717,9.878990299823718,69.15293209876603,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
149.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7832616843042,9.87832616843042,69.14828317901295,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
150.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.77662037037122,9.877662037037123,69.14363425925985,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
151.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.76997905643825,9.876997905643824,69.13898533950677,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
152.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.76333774250527,9.876333774250526,69.13433641975371,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
153.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7566964285723,9.87566964285723,69.12968750000061,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
154.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.75005511463932,9.875005511463932,69.12503858024753,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
155.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.74341380070635,9.874341380070636,69.12038966049445,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
156.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.73677248677338,9.873677248677337,69.11574074074137,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
157.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7301311728404,9.87301311728404,69.11109182098829,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
158.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.72348985890743,9.872348985890744,69.10644290123521,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
159.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.71684854497445,9.871684854497445,69.10179398148213,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.9633567251462,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
160.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,0.0,1536.0000000000002,0.0,0.0,1.0,0.0,0.0,0.0,98.71684854497445,9.871684854497445,69.10179398148213,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.96741005847953,0.0,1536.0000000000002,0.0,0.0,0.0,0.0,0.0
161.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,0.0,1536.0000000000002,0.0,0.0,1.0,0.0,0.0,0.0,98.71684854497445,9.871684854497445,69.10179398148213,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,1536.0000000000002,0.0,0.0,0.0,0.0,0.0
162.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.7212929894189,9.872129298941891,69.10490509259324,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.72573743386334,9.872573743386335,69.10801620370435,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.73018187830779,9.873018187830779,69.11112731481546,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.73462632275223,9.873462632275222,69.11423842592657,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.73907076719668,9.873907076719668,69.1173495370377,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.74351521164112,9.874351521164114,69.1204606481488,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.74795965608557,9.874795965608557,69.1235717592599,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.75240410053001,9.875240410053003,69.12668287037101,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.75684854497446,9.875684854497445,69.12979398148214,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.7612929894189,9.87612929894189,69.13290509259325,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.76573743386335,9.876573743386334,69.13601620370436,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.7701818783078,9.87701818783078,69.13912731481547,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.77462632275224,9.877462632275225,69.14223842592658,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.77907076719669,9.877907076719668,69.14534953703769,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.78351521164113,9.878351521164113,69.1484606481488,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.78795965608558,9.878795965608557,69.15157175925991,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.79240410053002,9.879240410053002,69.15468287037103,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.79684854497447,9.879684854497448,69.15779398148213,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.80129298941891,9.88012929894189,69.16090509259324,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.80573743386336,9.880573743386336,69.16401620370436,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.8101818783078,9.88101818783078,69.16712731481547,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.81462632275225,9.881462632275225,69.17023842592658,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.81907076719669,9.88190707671967,69.17334953703768,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.82351521164114,9.882351521164113,69.1764606481488,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.82795965608558,9.882795965608558,69.17957175925991,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.83240410053003,9.883240410053002,69.18268287037102,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.83684854497447,9.883684854497448,69.18579398148215,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.84129298941892,9.884129298941893,69.18890509259326,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.84573743386336,9.884573743386335,69.19201620370437,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.85018187830781,9.88501818783078,69.19512731481548,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.85462632275225,9.885462632275225,69.19823842592659,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.8590707671967,9.88590707671967,69.2013495370377,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.86351521164114,9.886351521164116,69.20446064814881,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.86795965608559,9.886795965608558,69.20757175925992,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.87240410053003,9.887240410053003,69.21068287037104,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.87684854497448,9.887684854497447,69.21379398148214,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.88129298941892,9.888129298941893,69.21690509259325,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.88573743386337,9.888573743386337,69.22001620370436,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.89018187830781,9.889018187830782,69.22312731481549,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,800.0,25.0,0.0,1536.0,48.0,32.0,19.2,0.0,1536.0,0.0,0.0,1536.0,1.0,0.004444444444444444,0.004444444444444444,32.0,98.89462632275226,9.889462632275226,69.2262384259266,0.03541367185080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97146339181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.89462632275226,9.889462632275226,69.2262384259266,0.03541367185080999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.96864467836257,964.0,0.0,0.0,0.0,2500.0,0.0,0.0
203.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.88798500881929,9.88879850088193,69.2215895061735,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.96864467836257,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
204.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.88134369488631,9.88813436948863,69.21694058642044,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.96864467836257,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
205.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.87470238095334,9.887470238095332,69.21229166666735,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.96864467836257,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
206.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.86806106702036,9.886806106702037,69.20764274691427,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.96864467836257,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
207.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.86141975308739,9.886141975308739,69.20299382716118,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.96864467836257,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
208.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85477843915442,9.885477843915442,69.1983449074081,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.96864467836257,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
209.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,800.0,25.0,2500.0,1536.0,48.0,32.0,19.2,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.84813712522144,9.884813712522144,69.19369598765502,0.03541367185080999,0.0,0.0,964.0,1.0,20.083333333333332,0.0066413139329806,0.0066413139329806,49.96864467836257,0.0,0.0,0.0,0.0,2500.0,0.0,0.0
